date, store_ID, product_ID, quantity_Sold, revenue 
2025-02-14, 28, RRW-454, 37, 660.47 
2025-02-16, 55, YKL-227, 20, 125.98 
DATE_ERROR, 64, ICW-097, 50, 829.79 
2025-02-02, 71, OCK-711, 49, 715.99 
2025-03-16, 1, EFK-227, None, 267.03 
2025-03-15, 99, PRODUCT_ERROR, 16, None 
DATE_ERROR, 32, JUG-627, 38, 574.65 
2025-02-27, 73, PRODUCT_ERROR, None, 578.12 
2025-01-27, 76, JVF-271, 35, 84.8 
2025-01-27, 99, None, 31, 592.45 
2025-02-27, STORE_ERROR, WHC-889, 18, 746.12 
, 41, DER-529, 11, 609.33 
2025-01-15, , CCC-098, None, 924.65 
2025-01-01, 89, ROB-939, 22, 231.32 
2025-03-25, 79, ACP-749, 50, 361.71 
2025-02-07, None, HEY-807, 15, 767.15 
2025-02-26, 15, UTR-251, 16, 138.78 
2025-01-12, 75, IGF-724, 4, 197.8 
DATE_ERROR, 93, QXL-143, 16, 362.06 
2025-01-28, 64, WNO-174, 19, 49.12 
2025-02-22, 36, NGJ-392, 43, REVENUE_ERROR 
2025-02-08, 22, ECC-230, 41, 128.59 
2025-02-14, 10, AFU-459, QUANTITY_ERROR, 744.56 
2025-03-03, 25, FBC-895, 8, 544.61 
None, 79, JLL-017, 31, 47.31 
2025-02-12, 3, KRJ-126, 32, 701.32 
2025-03-11, , None, 27, 262.34 
2025-03-25, , SFU-651, 13, 331.34 
2025-01-03, 78, DNL-832, , 908.62 
2025-01-24, 40, FYR-721, 5,  
2025-03-09, 10, None, None, 167.75 
2025-02-25, 50, JGP-299, 15, 116.02 
2025-03-22, 99, WUW-713, 3, 995.1 
2025-01-04, 4, QAA-838, 34, 652.52 
2025-01-19, 25, ZFL-246, 36, 589.96 
2025-02-08, 9, None, 33, 43.05 
2025-04-02, 80, , 5, 596.16 
None, 64, QXZ-213, 25, 401.35 
2025-02-03, 16, XVL-274, 28, REVENUE_ERROR 
2025-03-25, 33, SAW-712, 49, 849.58 
2025-03-01, STORE_ERROR, DAA-258, 21, 503.54 
2025-01-29, 71, CWD-845, 16, 541.21 
2025-03-12, 99, DER-308, 26, 727.56 
, 97, , 25, 232.44 
2025-01-28, 12, XVH-452, 4, 948.64 
2025-01-16, 79, ZZR-580, 15, None 
2025-01-17, 4, VMA-303, 37, 58.0 
2025-02-11, 14, LAJ-736, 39, 980.45 
2025-01-16, 98, HPV-040, QUANTITY_ERROR, 788.88 
2025-01-05, 75, XRI-042, 20, 108.61 
2025-01-12, 75, EDV-209, 39, 331.52 
2025-02-02, STORE_ERROR, TNU-290, None, 414.79 
2025-03-05, 40, None, 21, None 
2025-01-30, 92, AUH-153, 35, 718.56 
2025-01-30, , XLK-506, 35, 357.18 
2025-02-16, 51, YWP-193, 35, 860.76 
2025-01-13, 35, TYC-419, 8, 370.66 
, 99, JQQ-783, 47, None 
2025-03-23, 8, RDP-755, 5, 207.05 
2025-02-10, 23, RJR-149, QUANTITY_ERROR, 190.38 
2025-02-01, 63, ZBP-513, 32, 908.13 
2025-03-09, STORE_ERROR, TGC-658, 44, 516.97 
2025-02-11, 71, VHE-156, 13,  
2025-01-24, 74, NOG-204, 44, 590.39 
2025-01-26, 55, XLN-231, 48, 770.89 
2025-02-12, None, XVX-197, 6, 23.15 
None, 3, PCW-434, 4, None 
2025-01-18, 7, EIC-173, 5, 938.06 
2025-02-02, 79, QXW-354, 43, 783.31 
2025-03-16, 14, TYL-736, 19, 340.46 
2025-02-14, 45, VQK-035, 10, 282.91 
2025-02-22, 49, NBR-425, 33, 662.52 
2025-03-21, 13, MZC-103, 22, 906.04 
2025-02-06, 2, TTB-254, 48, 147.01 
2025-01-20, 27, HAC-567, 21, 165.07 
2025-03-15, 45, GEF-870, 36, 879.47 
2025-04-02, 77, CTN-761, , 95.74 
2025-03-28, 35, YNK-283, 7, None 
2025-01-05, 7, EPU-314, 50,  
2025-01-04, 22, MEI-717, 46, 241.27 
2025-01-31, STORE_ERROR, IIG-334, 39, 680.41 
2025-03-29, 7, XQJ-520, 46, 34.9 
2025-02-25, 1, OKV-617, 29, 716.83 
2025-03-24, 32, PXG-511, None, 237.11 
2025-01-07, 4, UQT-707, 30, 778.78 
2025-01-16, 37, ATH-926, 22, 41.76 
2025-03-27, 39, GRV-654, QUANTITY_ERROR, 260.97 
2025-03-09, 17, YPH-195, 8, 414.04 
2025-02-04, 67, KPL-385, QUANTITY_ERROR, 957.56 
2025-03-30, 31, PRODUCT_ERROR, 44, 532.79 
2025-01-31, 51, JBL-084, 36, 511.48 
2025-01-14, STORE_ERROR, CLD-795, 6, REVENUE_ERROR 
2025-03-15, 53, QOV-316, 41, 750.76 
2025-01-30, 41, NRA-801, 10, 809.91 
2025-02-08, 48, IYX-325, 17, 795.88 
2025-01-14, 74, , 14, 325.75 
2025-03-19, None, PEF-337, 13, 694.31 
2025-03-04, 85, None, 4, 577.64 
2025-01-15, 16, POZ-482, 25, 593.13 
2025-01-25, 87, OEN-166, None, 395.09 
2025-03-26, 77, JLU-976, 46, 755.79 
2025-03-18, 85, CHB-578, 21, 142.83 
2025-02-23, 65, WGQ-937, QUANTITY_ERROR, 376.07 
2025-02-21, STORE_ERROR, CKR-143, QUANTITY_ERROR, 117.83 
2025-03-31, None, QWO-658, 30, 236.95 
2025-01-16, 43, SQC-518, 31, None 
2025-01-13, 68, YDA-297, 16, 572.15 
2025-03-02, 30, IXR-022, 33, 86.9 
2025-02-22, 62, AUL-582, 35, 471.08 
2025-02-18, 17, ANW-320, 3, 989.24 
2025-02-23, 66, MCC-663, 15, 769.01 
2025-02-01, , GCL-302, 7, 217.71 
2025-01-16, 9, SSQ-834, 8, 283.54 
2025-03-04, 21, PEO-451, 28, 470.53 
2025-03-13, 83, RHH-589, 11, 221.19 
2025-01-31, 29, PXJ-787, 37, 919.03 
2025-01-10, 89, XPT-321, None, 820.99 
, 67, ECO-073, 34, 341.28 
DATE_ERROR, None, TLL-507, QUANTITY_ERROR, 853.2 
2025-02-07, 49, XJO-871, 27, 370.54 
2025-03-03, 79, PTO-969, 1, 625.72 
2025-01-17, STORE_ERROR, AAL-525, 48, 100.3 
DATE_ERROR, 35, TNZ-684, 38, 656.31 
2025-03-15, 47, JAD-502, 28, 856.21 
2025-03-26, 89, YLG-911, 2,  
2025-03-23, 38, , 1, 760.99 
2025-02-19, 74, RZA-676, 22, 804.3 
, STORE_ERROR, , 2, None 
2025-03-22, 76, XST-281, None, 626.79 
2025-02-13, 84, PRODUCT_ERROR, 23, REVENUE_ERROR 
2025-02-12, 64, QBM-787, 36, 90.29 
2025-02-25, STORE_ERROR, PHQ-437, 29, 661.82 
2025-01-16, 8, MTJ-435, 29, 180.42 
2025-02-17, 36, WVU-838, 46, 940.8 
2025-03-09, 10, OIJ-732, 9, 453.79 
2025-01-17, , IUP-646, 30, REVENUE_ERROR 
2025-03-02, 35, None, 8, 809.58 
2025-03-26, 72, RPX-709, 10, 491.49 
2025-01-23, 84, PRODUCT_ERROR, 23, 992.82 
2025-01-20, None, NOT-766, None, 388.52 
2025-01-05, 25, TEY-986, 4, 672.55 
2025-02-10, 40, WGX-106, 24, 904.52 
2025-03-01, None, XTI-207, 16, 127.86 
2025-01-06, 77, NBX-585, 8, REVENUE_ERROR 
2025-03-23, 39, DFR-661, 8, 476.85 
2025-01-14, 88, BNM-808, 39, 882.17 
2025-01-28, 91, TUO-088, 40, 216.96 
None, 69, VYJ-499, 48, 878.12 
2025-01-29, 73, LPJ-373, 24, 362.18 
DATE_ERROR, STORE_ERROR, WNM-630, 25, 187.95 
None, 72, VHX-810, 20, 758.04 
2025-03-27, 28, NYA-235, 25, 83.03 
2025-02-07, STORE_ERROR, YHE-330, 31, 42.82 
2025-02-23, 99, MXV-055, 22, 918.7 
2025-01-14, 60, UCJ-621, 4, 738.59 
2025-01-27, 5, JPG-194, 2, 205.87 
DATE_ERROR, 40, TNH-990, None, 734.77 
2025-03-27, 83, GQV-307, 30, 477.01 
2025-02-27, 84, BZP-714, 36, 22.6 
2025-02-27, 35, WQH-089, None, REVENUE_ERROR 
2025-01-26, 16, ZMF-993, , 688.2 
2025-03-18, 34, HEP-390, 47, 405.39 
, 24, CMU-888, 11, None 
2025-03-13, 23, ENA-923, 27, None 
DATE_ERROR, 43, PRODUCT_ERROR, QUANTITY_ERROR, 374.64 
2025-02-14, 56, UBK-912, 29, 363.47 
2025-02-05, 14, EJL-749, QUANTITY_ERROR, 149.82 
2025-01-30, 48, ZNE-425, 6, 495.92 
DATE_ERROR, 61, SON-448, 34, None 
2025-03-25, 4, VUI-067, 30, 452.64 
2025-01-25, 88, IGE-254, QUANTITY_ERROR, 510.48 
2025-01-29, 52, BYT-394, 17, 856.25 
2025-01-21, 48, EFJ-294, 2, 449.39 
2025-01-27, 65, LZF-387, 41, 833.39 
2025-03-25, 37, None, 18, 777.52 
2025-02-07, 54, ARB-495, 21, 730.66 
2025-03-15, 43, NYM-272, 36, 188.57 
2025-01-21, 42, UZR-470, 4, 912.67 
2025-01-07, STORE_ERROR, , 5, 558.12 
2025-01-01, 22, HLY-805, 31, None 
2025-02-06, 34, LUV-331, 14, 829.31 
2025-04-02, None, PXZ-669, 41, 223.88 
2025-01-06, 39, HHA-202, 1, 113.49 
2025-01-03, 41, HOK-066, None, 532.42 
None, 39, RJT-201, 3, 747.72 
2025-03-07, 82, OTP-832, 7, 379.92 
2025-01-06, 80, RPD-658, 34, 547.39 
2025-01-18, None, DMV-344, 18, 419.19 
2025-02-10, 62, LZF-413, 22, 116.47 
2025-01-22, 6, XBL-683, 25, 815.43 
2025-02-17, 26, EJH-691, 14, None 
2025-03-24, 60, SJR-071, 18, 546.1 
2025-03-10, 91, YVF-196, 13, 521.3 
2025-03-14, 28, BRB-877, QUANTITY_ERROR, 234.25 
2025-03-19, 70, ANQ-064, 33, 464.18 
2025-01-16, 50, NUE-767, 31, 322.95 
2025-02-04, 39, KXL-315, 42, 541.36 
2025-02-05, 47, YGT-639, 18, 720.99 
2025-01-27, , LOB-782, 36, 278.44 
None, 72, SQO-997, None, 216.71 
DATE_ERROR, 60, DUO-259, None, 70.09 
2025-04-02, 10, HZB-768, 24, REVENUE_ERROR 
2025-03-28, 82, UPV-747, 8, 286.36 
2025-03-18, 33, WPY-231, None, 91.21 
2025-02-16, 81, SCZ-783, 28, 780.88 
, 77, RZQ-151, 34, 484.05 
DATE_ERROR, 74, TZV-492, 18, 792.65 
2025-03-05, 53, TXF-247, 7, 305.29 
2025-03-13, 48, , QUANTITY_ERROR, 364.0 
2025-02-15, 49, FUM-065, 33, 837.16 
None, 20, UCW-222, 48, 741.85 
None, 18, , 23, 972.7 
2025-02-24, 4, XUF-823, 27, 147.59 
2025-02-20, 91, VTD-774, 11, 53.89 
2025-04-01, 80, PFV-284, 48, 763.14 
2025-02-04, 58, PJW-430, 15, 837.62 
2025-01-18, 95, RXM-458, 32, 90.72 
2025-02-04, 47, LEY-539, 44, 843.47 
None, 46, PDM-710, 8, 187.09 
2025-01-31, 20, WTZ-928, None, 591.08 
, 15, , 1, 924.13 
2025-01-02, 42, PRODUCT_ERROR, 27, 377.5 
None, 58, GHM-445, 25, 537.55 
2025-01-27, 31, None, 34, 983.94 
2025-03-04, 33, WGZ-768, , 828.84 
DATE_ERROR, 43, MOF-278, QUANTITY_ERROR, 613.46 
2025-02-19, 65, QJM-451, 1, 739.31 
2025-01-10, 18, PRODUCT_ERROR, 22, 728.58 
None, 18, VGZ-783, 11, 967.13 
2025-03-31, 6, PGW-192, 39, 739.95 
2025-02-09, 42, MUT-623, 1, 247.96 
2025-01-30, 16, NZI-195, None, 815.44 
2025-02-05, 40, IPI-526, 3, 891.75 
2025-03-30, STORE_ERROR, EOE-740, 26, 757.85 
2025-03-29, 74, FTO-836, 23, 18.13 
None, 15, MQQ-694, 10, 729.78 
2025-02-03, 13, , 35, 851.61 
2025-03-11, 33, FNN-230, 14, 605.0 
2025-02-23, 48, IAZ-183, 3, 67.64 
2025-01-30, 88, None, 9, 846.09 
2025-03-14, 53, IJE-884, 3, 62.37 
2025-03-22, 87, DQV-020, 19, 296.6 
2025-01-20, 23, HKF-760, 42, 815.56 
2025-02-17, 74, BMS-506, 13, 799.63 
2025-03-05, 19, MJE-489, 41, 756.9 
2025-02-01, 24, HNT-390, 16, 892.06 
2025-03-31, 88, JQV-272, 23, 733.17 
2025-01-26, 72, HHC-957, 9, 228.57 
2025-02-15, 2, ZRT-086, 33, 551.38 
2025-03-28, 25, YYE-561, 50, 363.13 
None, 17, HMS-418, 26, 919.23 
, 66, MXK-651, 1, 364.05 
2025-02-19, 73, HZE-753, 9, REVENUE_ERROR 
2025-02-13, 68, PRODUCT_ERROR, 18, 351.36 
DATE_ERROR, None, SGK-610, None, 204.76 
2025-03-12, 51, HVA-742, 42, 211.03 
2025-03-17, 78, VCY-553, 17, 491.19 
2025-02-18, 88, HDJ-681, None, 725.94 
2025-02-06, 94, KCF-248, 12, 924.19 
DATE_ERROR, 9, None, 47, 139.39 
2025-02-14, 8, BIL-557, QUANTITY_ERROR, 832.81 
, 32, XCM-605, 24, 306.39 
DATE_ERROR, 62, ADE-171, 26, 862.37 
2025-03-01, 49, NFT-423, 49, 489.53 
2025-02-10, 29, CVL-138, , 874.82 
2025-04-01, 6, GTA-527, 41, 976.88 
2025-03-10, 85, XAC-210, 14, REVENUE_ERROR 
2025-03-01, 46, JQI-915, 38, 882.3 
2025-01-28, 61, YYB-711, 18, 162.13 
2025-02-22, 79, DKK-707, 45, 878.9 
2025-01-27, 17, RZL-450, 29, 40.38 
2025-03-12, 27, OPR-389, 43, 988.18 
2025-01-20, 17, PUY-708, 30, REVENUE_ERROR 
2025-03-16, 20, BDW-841, 30, 413.04 
2025-02-20, 50, OQF-408, QUANTITY_ERROR, 742.31 
2025-03-05, 42, WHY-305, 6, 116.93 
2025-02-04, 2, ZSE-434, 26, 422.97 
2025-02-03, 26, NLL-131, None, 570.7 
2025-01-02, 74, VRY-230, 30, 92.76 
2025-01-25, STORE_ERROR, PRODUCT_ERROR, 49, 167.89 
2025-01-16, 77, WBV-252, 25, 786.25 
2025-02-11, 27, IKD-622, 49, 48.87 
2025-02-22, 100, DMW-683, 20,  
DATE_ERROR, 48, RYZ-252, 36, REVENUE_ERROR 
2025-03-23, 35, KXH-151, 37, 182.48 
2025-01-08, STORE_ERROR, None, 15, 88.66 
2025-01-11, None, PQJ-104, 37, 298.6 
2025-03-13, 82, QTX-480, None, 132.78 
2025-01-24, 58, QSP-442, 30, 525.49 
2025-03-22, 49, JCK-280, 6, 236.52 
2025-02-21, 88, None, 36, 938.47 
2025-02-01, 41, TXF-627, None, 818.95 
2025-01-09, , VLZ-784, 43, 33.69 
2025-01-25, 54, , QUANTITY_ERROR, REVENUE_ERROR 
DATE_ERROR, 89, TQK-254, 26, 993.09 
2025-01-15, 5, IBR-395, 32, None 
2025-03-10, 48, XBD-699, 16, 626.13 
2025-01-20, 49, DBN-238, 49, 27.03 
2025-02-11, 96, MTT-449, 37, 494.82 
2025-02-19, STORE_ERROR, XZY-885, 32, 391.57 
2025-01-26, 27, None, 24, 412.06 
2025-01-05, 46, None, 15, 512.83 
2025-03-29, 57, NRJ-708, 8, 267.71 
2025-01-23, 11, TWL-191, 21, None 
2025-01-31, 31, UIU-599, 16, 502.34 
DATE_ERROR, 41, XJX-175, 42, 585.1 
DATE_ERROR, 68, None, 15, 84.03 
2025-03-28, 31, JDM-212, 35, 198.34 
DATE_ERROR, 82, , 28, 534.07 
2025-01-04, 2, ICC-539, 5, 72.97 
2025-03-16, 44, YKO-745, 24, 75.84 
2025-02-06, 54, SZU-403, 28, 607.65 
2025-01-05, 69, None, 3, 166.07 
2025-01-20, None, PRODUCT_ERROR, 44, REVENUE_ERROR 
, 92, UPC-217, 48, 102.59 
None, 28, GAB-583, 12, 818.0 
2025-03-27, 39, IQB-021, 40, 599.69 
2025-01-06, STORE_ERROR, URZ-693, 34, 102.54 
2025-03-13, None, PRODUCT_ERROR, QUANTITY_ERROR, 847.88 
DATE_ERROR, 31, IEM-247, QUANTITY_ERROR, 982.12 
2025-03-21, 9, YVF-493, QUANTITY_ERROR, 59.05 
2025-01-08, 21, PRODUCT_ERROR, , 230.51 
2025-01-01, 51, XST-877, 19, 786.1 
2025-03-17, STORE_ERROR, ONB-959, 26, 179.71 
DATE_ERROR, 3, DKG-057, 18, 825.38 
2025-01-19, 66, LWF-717, 6, 435.03 
2025-03-29, 61, PTG-655, 24, 728.24 
2025-03-01, 9, LAK-387, 24, 644.23 
2025-02-04, , None, 17, 750.84 
2025-03-26, 3, UWW-109, 28, 111.82 
2025-01-13, 30, PRODUCT_ERROR, QUANTITY_ERROR, 662.02 
2025-01-22, 70, KLQ-709, 50, REVENUE_ERROR 
2025-03-28, 63, JUZ-870, 19, 477.86 
2025-02-17, 95, , 27, 773.03 
2025-01-07, 25, XNH-454, 43, 798.18 
2025-02-04, 94, None, , 78.52 
2025-01-21, 23, QZZ-737, 11, 657.63 
2025-01-21, 84, GSB-468, 41, 140.27 
2025-03-27, 20, IXX-846, QUANTITY_ERROR, 124.42 
2025-01-03, 32, None, 16, 366.53 
2025-02-08, 11, HZP-299, QUANTITY_ERROR,  
2025-03-21, 38, RRV-171, 3, None 
2025-01-20, 79, EMG-617, 34, 597.69 
, 75, PGZ-249, 5, 977.38 
2025-01-23, None, AVM-747, 26, 512.46 
2025-01-01, 7, QUF-042, 32, 871.88 
2025-03-05, 80, YCQ-919, 37, 422.97 
2025-02-09, 57, TXD-901, QUANTITY_ERROR, 180.28 
2025-03-23, 70, QRH-607, 31, 911.51 
2025-03-28, 36, THK-486, 38, 219.02 
2025-01-28, 10, OZT-271, 3, 106.97 
2025-03-03, 91, PRODUCT_ERROR, None, 579.18 
2025-01-11, None, KGY-612, 33, 261.18 
DATE_ERROR, 28, HPS-847, 38, 75.42 
2025-01-10, 38, BJP-545, 6,  
2025-02-27, 87, JLZ-616, None, 467.07 
2025-02-06, 14, None, 40, 894.26 
2025-02-25, 98, JPE-085, 42, 428.0 
2025-01-11, 8, XMO-958, QUANTITY_ERROR, 476.88 
2025-02-17, , PNG-083, 43, 875.71 
2025-02-23, 16, OQC-845, 9, REVENUE_ERROR 
2025-02-02, 53, TZO-092, 45, 812.73 
2025-01-28, 47, PCN-933, 34, 64.54 
2025-02-05, 83, PRODUCT_ERROR, 39, 181.47 
2025-03-09, 85, OZC-945, 23, None 
, 36, JOX-559, 5, 534.87 
2025-03-20, 44, CJV-897, QUANTITY_ERROR, 129.91 
2025-01-19, 36, GXZ-542, 5, 718.59 
2025-02-04, 86, PRODUCT_ERROR, 35, 552.21 
2025-02-09, 1, PRODUCT_ERROR, 10, 593.47 
2025-03-13, STORE_ERROR, WJB-493, 34, 570.61 
2025-03-14, 75, GUH-899, 32, 718.14 
2025-03-22, 25, DLV-542, 17, 724.48 
2025-01-08, , IAR-165, 33, 296.54 
2025-02-07, 33, NJP-823, 5, 387.26 
2025-03-03, 97, NDX-107, 14, 458.86 
2025-02-27, 21, PDU-850, 20, 761.31 
2025-03-13, 70, JBJ-483, QUANTITY_ERROR, 244.67 
2025-01-13, 58, FAO-666, , 949.57 
2025-03-10, 49, EEC-693, 34, 938.03 
2025-02-15, 97, EMK-890, 46, 575.01 
2025-01-28, 83, LYP-561, 17, 160.51 
2025-02-03, 2, XMQ-649, QUANTITY_ERROR, 508.73 
DATE_ERROR, 51, MEN-097, 18, 674.52 
2025-03-11, 64, XPE-287, 12, 410.5 
2025-03-05, 74, PRODUCT_ERROR, 26, 949.75 
2025-03-18, 88, TBD-497, 24, 756.47 
2025-02-07, 6, RHC-537, 35, None 
None, 66, QQG-171, 31, None 
2025-02-06, 75, WPO-649, 35, 149.46 
2025-03-19, 31, PFJ-518, 26, 704.62 
2025-01-12, 67, XHT-823, 33, 948.15 
2025-02-20, 18, IYY-291, 50, 70.96 
2025-01-11, 84, LMG-288, 11, 363.01 
2025-02-26, , YKZ-175, 22, 764.57 
2025-01-04, 51, , 7, 582.23 
2025-02-28, 14, SBW-983, 31, 177.88 
2025-01-07, 51, FUY-395, 12, 514.19 
, 91, XDD-915, 38, 812.9 
2025-03-18, 93, , 37, None 
2025-04-01, 90, NLY-181, 21, 766.69 
, 72, TFL-723, 46, 640.8 
None, 36, CWH-599, 33, 439.63 
2025-02-02, 52, FYL-963, , 50.7 
2025-03-25, 82, RKF-039, 38, 720.5 
2025-03-21, 99, CID-402, 12, None 
2025-01-17, 74, UEQ-497, 6, 794.67 
2025-03-16, 9, NTO-809, 36, 915.09 
2025-01-15, 3, TJZ-449, 26, 209.57 
, 14, WKJ-107, QUANTITY_ERROR, 612.41 
2025-01-25, 54, LSN-512, 44, 565.86 
2025-03-15, 12, MWW-721, 18, 694.31 
2025-01-27, 83, FMD-246, None, 209.96 
2025-01-31, 71, FMW-741, 46, 681.86 
2025-02-26, 2, ZGT-071, 8, 431.1 
2025-01-12, 86, TQH-974, None, None 
2025-03-16, 40, GBO-891, 12, 419.82 
2025-03-17, 80, VND-374, 4, 406.53 
2025-03-04, 23, MXN-117, 43, 464.93 
2025-03-01, 5, EOH-623, 7, 638.99 
DATE_ERROR, 43, DKV-169, 47, 259.87 
2025-01-25, None, ISG-508, 48, 326.13 
None, 60, PRODUCT_ERROR, 33, 835.68 
2025-03-19, 99, VBB-921, 49, 960.87 
2025-01-11, 47, CGV-633, 41, 339.36 
2025-04-02, 36, None, 22, 674.5 
DATE_ERROR, 73, KTF-055, 22, 914.26 
, 56, UYQ-988, None, REVENUE_ERROR 
None, 93, VOM-331, 18, 314.74 
2025-03-31, 35, LSV-584, 46, 78.89 
DATE_ERROR, 37, BZA-847, 27, 135.55 
2025-03-09, 68, RXZ-260, 34, 484.55 
None, 62, HEC-139, 27, 672.01 
2025-02-16, 40, MEW-530, , 157.34 
2025-01-19, 23, GKZ-433, 40, 275.4 
2025-01-23, 75, SVC-760, 50, 324.72 
2025-01-31, , ESQ-888, 12, 729.88 
2025-01-17, 66, SRN-922, 30, 662.75 
2025-01-21, 58, BKE-489, 2, 150.32 
2025-02-25, None, NDA-294, 31, 914.71 
2025-02-19, 1, SKC-682, 19,  
2025-01-25, 70, SHC-920, None, 839.53 
2025-03-03, 10, UYM-110, , 720.61 
2025-01-30, 34, KUP-335, 28, None 
2025-03-30, 59, YXA-353, 19, 234.65 
2025-01-26, 19, TAN-991, 5, REVENUE_ERROR 
2025-02-13, 87, DFL-285, 28, 845.89 
2025-02-20, , DIW-964, 31, 490.27 
2025-03-10, 67, HEJ-026, 47, 130.65 
DATE_ERROR, 2, DDW-936, QUANTITY_ERROR, 587.02 
2025-03-24, 48, LAF-606, 48, 316.32 
2025-01-10, 21, BQM-169, 25, 828.38 
2025-04-01, 39, , 47, 840.54 
2025-01-27, 6, SCY-792, None, 437.04 
None, 5, MMX-995, 8, 899.48 
DATE_ERROR, 38, PRODUCT_ERROR, , 188.19 
DATE_ERROR, 24, SPY-341, 24, 948.09 
2025-03-16, 44, BAE-228, 23, 473.7 
2025-02-23, 58, TSY-215, 9, 489.6 
2025-03-02, 11, XQK-242, 44, None 
2025-02-24, None, QAB-061, 28, 424.16 
2025-01-05, 16, KBD-676, 10, 992.0 
2025-02-27, None, UDG-326, 6, 853.65 
2025-03-19, 89, MCT-282, 28, 991.04 
2025-01-15, 68, XFQ-555, 18, 115.01 
2025-03-23, 62, HHC-725, 23, 397.18 
2025-01-25, None, SXH-734, 1, 196.08 
2025-01-19, 86, HIP-867, 4, 919.56 
2025-02-05, 83, TVD-869, 18, 75.73 
2025-01-15, 55, LQE-844, 6, 788.0 
2025-03-13, None, JDD-931, QUANTITY_ERROR, 280.94 
2025-03-14, 54, CTZ-320, 2, 815.64 
2025-01-15, 87, XHE-271, 40, 980.0 
2025-03-19, None, DVA-962, 40, 244.72 
2025-02-20, 60, SLM-451, 25, 560.47 
2025-03-24, 96, XBR-866, 7, 435.79 
2025-02-08, STORE_ERROR, BRL-113, 9, 578.41 
DATE_ERROR, 73, USL-657, None, 454.76 
2025-03-29, 60, KCJ-614, 19, 459.08 
2025-01-16, 51, UYS-729, 50, 679.06 
2025-01-09, 45, KEP-215, 28, 892.41 
None, 60, , 42, 335.15 
DATE_ERROR, 22, , 7, 439.22 
2025-01-28, 38, None, 2, 651.12 
2025-03-08, 56, LRF-843, 11, 476.33 
2025-02-23, 44, ZCI-322, 5, 713.27 
2025-01-06, , JAR-738, 2, 628.73 
2025-01-25, 98, DLZ-444, 23, 617.25 
2025-02-09, 24, HZN-039, 6, 790.05 
2025-03-17, 86, JDL-139, 10, 413.28 
2025-01-08, 82, EBZ-592, 37, 596.53 
, 31, QUY-946, 26, 506.72 
2025-01-28, 53, XQL-866, 33, REVENUE_ERROR 
2025-02-13, 39, RVI-679, 41, 34.88 
2025-04-02, STORE_ERROR, WJE-786, 23, 239.04 
2025-03-05, 20, QEM-743, 34, 617.36 
2025-01-21, 84, MOH-480, 2, 386.81 
None, 84, EQZ-629, 27, 766.23 
2025-03-01, 28, XJT-062, 20, 89.84 
2025-01-24, 83, EFX-111, 2, 418.82 
2025-02-22, 88, OQC-077, 45, 940.88 
2025-04-02, 92, RVA-265, 29, 346.87 
2025-01-24, 48, DWI-884, 22, 810.01 
2025-02-01, 70, EAL-215, QUANTITY_ERROR, 256.39 
2025-02-26, 5, MOF-187, 11, 373.84 
2025-01-30, None, QIT-390, 17, REVENUE_ERROR 
2025-02-14, 50, IGT-304, 13, 65.38 
2025-02-27, 26, SUK-922, None, 894.66 
2025-01-01, 17, TMG-006, 14, 733.93 
2025-03-09, 51, PRODUCT_ERROR, 1, REVENUE_ERROR 
2025-02-09, 89, UMQ-353, 6, 974.8 
2025-01-15, 9, CLM-717, 35, 856.31 
DATE_ERROR, 91, DRZ-263, 27, 753.8 
2025-02-17, 9, PWU-852, None, REVENUE_ERROR 
2025-03-09, 100, DAZ-514, 50, 246.44 
2025-03-18, 96, YRU-072, 47, 414.74 
None, 43, HIO-135, 6, 823.34 
2025-02-06, 100, UXO-149, 22, 732.52 
, 93, LDN-170, 44, 192.65 
2025-03-11, 14, RSL-020, 25, 758.49 
DATE_ERROR, 55, ZDJ-183, 33, 22.65 
2025-01-09, STORE_ERROR, IFW-664, 11, 656.18 
2025-04-02, 51, , 38, 871.82 
2025-01-06, 2, MJL-184, 1, 525.06 
DATE_ERROR, 19, , 16, 507.77 
2025-03-21, 75, None, 31, 570.52 
2025-02-06, 4, LGZ-064, 42, 25.28 
2025-02-16, 78, AFG-926, 8, 603.93 
2025-02-27, 16, GWX-984, 34, 386.01 
2025-02-05, 9, JHY-832, 19, 631.9 
2025-02-07, 58, LSZ-584, 36, 373.2 
2025-02-23, 32, NUJ-251, 29, 175.65 
2025-02-22, 15, IWQ-161, 48, REVENUE_ERROR 
2025-02-20, 58, LKA-151, 9,  
2025-03-27, 50, PRODUCT_ERROR, None, 544.08 
2025-02-04, None, HNY-967, 45, 86.17 
2025-02-26, 64, OVL-665, 38, 46.25 
2025-01-09, 63, YUS-720, 39, 632.34 
2025-02-21, None, RZD-356, 49, 927.15 
2025-01-21, 71, ARB-709, 44, 940.81 
2025-01-01, 75, SNZ-522, 23, 632.81 
2025-01-27, 2, LVE-256, None, 914.75 
2025-01-11, 41, QTU-845, 16, REVENUE_ERROR 
2025-03-29, 42, ODU-380, 39, 846.38 
2025-03-22, 26, QME-937, 2, 79.25 
2025-02-22, 81, POP-565, 19, 535.47 
2025-02-07, 51, ZJX-568, 50, 598.99 
2025-03-13, 31, YRA-323, 12, 189.44 
, 76, YLS-520, 14, REVENUE_ERROR 
2025-01-28, None, , 30, 289.22 
2025-01-10, 54, OOL-576, 4, 214.03 
